,hostname,glon,glat,sy_dist,st_spectype,sy_vmag,pl_orbsmax,pl_orbincl,st_teff,pl_eqt,pl_angsep,contrast,X,Y,Z
1186,HD 7924,124.73557,13.94549,16.9922,K,7.17896,5.497787150368251e-07,0.0,5075.0,584.0,6.67,0.00017535057813885345,-9.396610332729976,13.552444470053938,4.095097554507918
1187,HD 7924,124.73557,13.94549,16.9922,K,7.17896,7.519460203016891e-07,0.0,5075.0,499.0,9.13,9.346693387311366e-05,-9.396610332729976,13.552444470053938,4.095097554507918
1188,HD 79498,204.70286,41.32122,48.9489,G,8.05,1.4447447714371593e-05,0.0,5748.0,0.0,60.9,0.0,-33.3974341946183,-15.363123251109863,32.3199728402941
1189,HD 80606,167.42908,44.31146,66.4711,G,9.06,2.2131744569163193e-06,89.29,5561.0,405.0,6.87,2.813251198439578e-05,-46.42337143626422,10.352116702725345,46.43394662823528
1190,HD 80653,216.49965,39.62439,109.86,G,9.452,8.052755252876247e-08,82.1,5959.0,2463.0,0.151,0.029185296224018067,-68.02168426873632,-50.33275558355954,70.06342686887365
1191,HD 80869,190.98319,45.10696,85.3951,G,8.48,1.408383745310385e-05,98.559,5837.0,203.0,34.0,1.4629361725724767e-06,-59.166655405877506,-11.482819015842102,60.49607309190871
1192,HD 80883,278.8418,-6.91046,34.6011,G,8.6,3.13286601108286e-05,141.312,5177.91,0.0,187.0,0.0,5.279786555224052,-33.9415417881747,-4.16313778091307
1193,HD 80913,295.67668,-22.19486,61.3603,G,7.49,4.8238961328187025e-05,22.331,6013.24,0.0,162.0,0.0,24.61697192175174,-51.203612102984195,-23.179327365150538
1194,HD 81040,209.36326,42.32614,34.4341,G,7.72,9.434474245693663e-06,108.0,5755.0,0.0,56.5,0.0,-22.1873316529508,-12.483181220988811,23.18619726337029
1195,HD 81688,174.22741,46.07492,85.7183,K,5.39755,3.141592657353286e-06,0.0,4797.0,0.0,7.56,0.0,-59.16270946723556,5.980935111564654,61.73839306765871
1196,HD 81817,130.65188,32.65294,269.126,K,4.26489,1.5674026329048106e-05,95.594,4140.0,0.0,12.0,0.0,-147.61580559344765,171.91103943432822,145.20665389577124
1197,HD 81817,130.65188,32.65294,269.126,K,4.26489,1.1271918099299985e-05,0.0,4043.33,0.0,8.64,0.0,-147.61580559344765,171.91103943432822,145.20665389577124
1198,HD 82886,190.02773,47.76871,127.061,G,7.62,7.660056170707086e-06,0.0,4953.0,0.0,12.4,0.0,-84.0962628909495,-14.870410041749649,94.0807482642785
1199,HD 82943,245.84326,28.2507,27.5902,G,6.54993,5.735636742605522e-06,90.0,5935.0,0.0,42.9,0.0,-9.945943876833045,-22.175493472150915,13.059281209372866
1200,HD 82943,245.84326,28.2507,27.5902,G,6.54993,3.6043473165266983e-06,90.0,5935.0,0.0,26.9,0.0,-9.945943876833045,-22.175493472150915,13.059281209372866
1201,HD 8326,212.71679,-83.16196,30.6862,K,8.76,2.5840569234094156e-06,0.0,4914.0,0.0,17.4,0.0,-3.073962739839877,-1.9747213039566596,-30.467919182080283
1202,HD 83443,269.59585,6.67887,40.8991,K,8.23,1.9683435476627067e-07,0.0,5442.0,0.0,0.993,0.0,-0.286531756512681,-40.620532141060195,4.75674772713513
1203,HD 83443,269.59585,6.67887,40.8991,K,8.23,3.878509453522575e-05,0.0,5442.0,0.0,196.0,0.0,-0.286531756512681,-40.620532141060195,4.75674772713513
1204,HD 8535,279.92015,-74.38858,55.4401,G,7.7,1.1877935201412887e-05,0.0,6136.0,0.0,44.2,0.0,2.57027943091364,-14.696518840487533,-53.39485635928069
1205,HD 85390,275.54618,3.18529,33.5225,K,8.54,6.65649184960812e-06,0.0,5186.0,0.0,41.0,0.0,3.23487728923556,-33.314020865694964,1.8626832617567526
1206,HD 8574,131.85171,-33.72006,44.8264,F,7.12,3.684583980846446e-06,0.0,6064.0,0.0,17.0,0.0,-24.876603628025325,27.77248205467801,-24.884733661759466
1207,HD 86065,254.68749,27.86969,40.3661,G,9.36,7.731323781915563e-05,29.821,4927.56,0.0,395.0,0.0,-9.423602806628796,-34.4173635508032,18.869627064802874
1208,HD 86081,242.20046,37.60951,103.936,F,8.73,1.6774553386485137e-07,0.0,5939.0,0.0,0.333,0.0,-38.400240471602345,-72.83395421237475,63.42971497265941
1209,HD 86226,259.39432,23.62895,45.683,G,7.93,1.3235413510145787e-05,0.0,5863.0,176.0,59.8,8.120281680219083e-07,-7.702985328129471,-41.137982775736155,18.310294349842046
1210,HD 86226,259.39432,23.62895,45.683,G,7.93,2.3755870402825774e-07,86.45,5863.0,1311.0,1.07,0.0024999492362802007,-7.702985328129471,-41.137982775736155,18.310294349842046
1211,HD 86264,253.16,29.65549,67.8107,F,7.41,1.3395402025103593e-05,93.591,6210.0,0.0,40.7,0.0,-17.071617096076942,-56.40158680502198,33.55163081119163
1212,HD 8673,131.00143,-27.7479,37.8619,F,6.331,1.4398966346202561e-05,95.45,6389.05,0.0,78.4,0.0,-21.983830559471176,25.288229414540968,-17.627822288076487
1213,HD 86950,255.23272,29.40593,209.839,K,7.47,1.3186932141976756e-05,0.0,4805.0,0.0,13.0,0.0,-46.59556097003227,-176.76579439505412,103.02967315668559
1214,HD 87646,217.77244,51.02802,73.58352,G,8.07,5.672320075776766e-07,0.0,5770.0,0.0,1.59,0.0,-36.58172781019203,-28.347523668239464,57.207774890219476
1215,HD 87883,191.18698,54.54018,18.2912,K,7.56,1.9659194792542552e-05,25.446,4980.0,0.0,222.0,0.0,-10.409685899520603,-2.058715164018781,14.898594859474535
1216,HD 88072,238.42937,44.01996,35.9098,G,7.55,6.736486107087022e-05,169.626,5785.33,0.0,387.0,0.0,-13.519432293948409,-22.000785257137682,24.95404044556027
1217,HD 88133,217.81208,51.89768,73.6123,G,8.01852,2.3222575352966416e-07,15.0,5392.0,0.0,0.651,0.0,-35.88595332444906,-27.848119080128196,57.92625768150799
1218,HD 88986,201.08807,55.8766,33.2673,G,6.46974,2.811919353803867e-06,89.9,5861.0,460.0,17.4,3.794411616254042e-05,-17.412358910958154,-6.714705068631317,27.539712095213943
1219,HD 89307,227.30349,51.39451,32.0104,G,7.02569,1.5853407391273526e-05,72.0,5955.0,0.0,102.0,0.0,-13.544010954333528,-14.679298057219526,25.014869257627637
1220,HD 89345,230.80783,50.24653,132.345,G,9.38,5.168113846818831e-07,87.21,5576.0,1089.0,0.805,0.0014548575047568994,-53.48139370929956,-65.59296693145787,101.74724684746792
1221,HD 89744,178.39109,56.39325,38.6364,F,5.73469,4.4457414611002514e-06,0.0,6291.0,0.0,23.7,0.0,-21.376417605224706,0.600424238826247,32.17855910479009
1222,HD 89839,281.66473,2.86438,57.3063,F,7.64,2.3081979385276225e-05,49.5,6314.0,0.0,83.1,0.0,11.571967949517637,-56.05266030149469,2.8637127283611803
1223,HD 90156,268.37226,23.15232,21.9496,G,6.92,1.2120342042258048e-06,0.0,5599.0,0.0,11.4,0.0,-0.5732773441123233,-20.173697958674953,8.630075545375114
1224,HD 9174,174.58567,-78.39051,81.4893,G,8.4,1.0665900997187082e-05,0.0,5577.0,0.0,27.0,0.0,-16.325754871214762,1.5473579470351777,-79.82218630029345
1225,HD 92788,251.20809,47.35154,34.6538,G,7.31637,4.702692712396122e-06,0.0,5744.0,0.0,28.0,0.0,-7.562980600179859,-22.226396127142063,25.48871307227313
1226,HD 92788,251.20809,47.35154,34.6538,G,7.31637,5.0905436577483794e-05,0.0,5744.0,0.0,303.0,0.0,-7.562980600179859,-22.226396127142063,25.48871307227313
1227,HD 93083,274.64523,22.22073,28.5159,K,8.3,2.312561261662835e-06,0.0,4995.0,0.0,16.7,0.0,2.1378730985825887,-26.311421945280095,10.784021821277522
1228,HD 93351,251.73609,48.38682,56.163,G,9.12,1.6968478859161268e-07,0.0,5408.0,0.0,0.623,0.0,-11.688903895786536,-35.41880196435302,41.99000550279802
1229,HD 93351,251.73609,48.38682,56.163,G,9.12,5.40761180557385e-05,14.636,5408.0,0.0,199.0,0.0,-11.688903895786536,-35.41880196435302,41.99000550279802
1230,HD 93385,279.10045,15.54215,43.3475,G,7.49,3.665191433578833e-07,0.0,5977.0,0.0,1.74,0.0,6.605390325677975,-41.23675585033195,11.614841446853799
1231,HD 93385,279.10045,15.54215,43.3475,G,7.49,5.429913234931605e-07,0.0,5977.0,0.0,2.58,0.0,6.605390325677975,-41.23675585033195,11.614841446853799
1232,HD 93385,279.10045,15.54215,43.3475,G,7.49,1.2435470935356756e-06,0.0,5977.0,0.0,5.92,0.0,6.605390325677975,-41.23675585033195,11.614841446853799
1233,HD 93963 A,209.2072,63.07361,82.3432,G,9.182,9.992009979637533e-08,86.21,5908.0,1842.0,0.25,0.009449232975881343,-32.54787869783692,-18.19576255676164,73.41629521767524
1234,HD 93963 A,209.2072,63.07361,82.3432,G,9.182,2.2912294596684615e-07,86.31,5908.0,1212.0,0.574,0.0017711222246348482,-32.54787869783692,-18.19576255676164,73.41629521767524
1235,HD 9446,133.79881,-32.7211,50.3503,G,8.35,9.162978583947083e-07,0.0,5793.0,0.0,3.75,0.0,-29.318757611475128,30.57458886962392,-27.216863846943095
1236,HD 9446,133.79881,-32.7211,50.3503,G,8.35,3.1706814782547053e-06,0.0,5793.0,0.0,13.0,0.0,-29.318757611475128,30.57458886962392,-27.216863846943095
1237,HD 94771,277.70079,22.03395,57.7807,G,7.37,1.6871516122823203e-05,0.0,5631.0,0.0,60.2,0.0,7.177098548287822,-53.0774539501899,21.67677169422689
1238,HD 94834,213.12817,64.14605,98.1609,K,7.6,1.3283894878314821e-05,0.0,4798.0,0.0,27.9,0.0,-35.84778333400784,-23.39399883327689,88.33583382431316
1239,HD 95086,292.80268,-8.07541,86.2279,A,7.36,0.0002700412207015093,0.0,7883.0,1000.0,646.0,0.00025896071991891623,33.08699802715874,-78.70055307013031,-12.1129784287927
1240,HD 95089,251.41253,52.9432,136.957,G,7.92,6.593466070988378e-06,0.0,4918.0,0.0,9.93,0.0,-26.30697894005431,-78.22619248429189,109.29696023887423
1241,HD 95089,251.41253,52.9432,136.957,G,7.92,1.614429560028772e-05,0.0,4918.0,0.0,24.3,0.0,-26.30697894005431,-78.22619248429189,109.29696023887423
1242,HD 95127,169.03752,61.9958,676.579,K,8.15,6.20561512563612e-06,0.0,4218.0,0.0,1.89,0.0,-311.88137066300044,60.41167269699734,597.3605139916086
1243,HD 95338,287.94231,2.95274,36.9941,K,8.62,1.2702118460286434e-06,89.57,5212.0,385.0,7.08,2.9773184581148154e-05,11.381244007702639,-35.1482463804662,1.9056484526737376
1244,HD 95544,127.80884,35.06048,87.8049,G,8.39,1.534920116231559e-05,86.497,5722.0,156.0,36.1,5.524678112448151e-07,-44.05983883231682,56.78350952527367,50.43871639993847
1245,GJ 411,185.11257,65.43126,5.675773,M,7.49,1.4253522241695463e-05,0.0,3719.0,0.0,518.0,0.0,-2.3505105813000053,-0.21029727187283637,5.1619060638652225
1246,HD 95872,272.33533,34.28324,72.2195,K,9.955,2.496790460705158e-05,0.0,5312.0,0.0,71.3,0.0,2.431522009453799,-59.62274766057198,40.680116056512176
1247,HD 96063,257.77864,50.76062,140.065,G,8.21,5.381431866762574e-06,0.0,5020.0,0.0,7.92,0.0,-18.755610423515492,-86.59183325238214,108.4817298748179
1248,HD 96127,166.96554,62.73556,587.659,K,7.40521,6.884354280002571e-06,0.0,3943.0,0.0,2.42,0.0,-262.26920038328035,60.71578580666787,522.3710943047994
1249,HD 96167,264.80833,44.57834,85.3006,G,8.09,6.457718240115088e-06,0.0,5733.0,0.0,15.6,0.0,-5.497937495399217,-60.50962745742355,59.87111180377811
1250,HD 96700,277.73064,27.58074,25.4111,G,6.51,3.7670023067338015e-07,0.0,5845.0,0.0,3.06,0.0,3.0297553753348803,-22.3186582502001,11.76529130478308
1251,HD 96700,277.73064,27.58074,25.4111,G,6.51,6.835872911833538e-07,0.0,5845.0,0.0,5.55,0.0,3.0297553753348803,-22.3186582502001,11.76529130478308
1252,HD 96700,277.73064,27.58074,25.4111,G,6.51,2.0556100103669647e-06,0.0,5845.0,0.0,16.7,0.0,3.0297553753348803,-22.3186582502001,11.76529130478308
1253,HD 96992,166.75662,63.64403,396.082,K,8.57,6.011689652959991e-06,0.0,4725.0,0.0,3.13,0.0,-171.1629881626883,40.28266150544107,354.91053716289895
1254,HD 97037,263.92264,47.66804,32.413,G,6.81828,3.357334745705479e-05,14.561,5874.1,0.0,214.0,0.0,-2.310926400782424,-21.705048935987545,23.961490747792645
1255,HD 97048,297.36997,-15.91403,183.857,B,8.44,0.0006302577861974184,40.0,10000.0,0.0,707.0,0.0,81.28588376891969,-157.0177365258451,-50.41261712315649
1256,HD 97658,211.16108,68.29493,21.5618,K,7.76,3.902750137607091e-07,89.05,5212.0,751.0,3.73,0.0004310643625605823,-6.823631598226814,-4.126205545077579,20.03306513870136
1257,HD 98219,276.91998,34.12242,113.704,K,8.05,6.108652389298056e-06,0.0,4925.0,0.0,11.1,0.0,11.34092484324281,-93.44312878761438,63.783733992932945
1258,HD 98649,277.3048,35.10611,42.1727,G,8.0,3.052871753603957e-05,78.838,5759.0,0.0,149.0,0.0,4.386722513420728,-34.22097924351196,24.25320330379827
1259,HD 98736,231.64806,67.52286,32.4459,G,7.93,9.0369270267076e-06,0.0,5271.0,0.0,57.4,0.0,-7.696900078493486,-9.727822304487036,29.981054504536885
1260,HD 99109,263.23816,54.48302,54.7901,G,9.1,5.381431866762574e-06,0.0,5282.0,0.0,20.3,0.0,-3.7477461734490256,-31.608586019039695,44.59603958320029
1261,HD 99283,145.25709,57.416,111.093,K,5.72916,5.235987762255477e-06,0.0,4886.0,0.0,9.72,0.0,-49.16132225176197,34.09541245381196,93.60727478707442
1262,HD 99492,259.27385,58.5071,18.2038,K,7.56727,5.817764180283863e-07,0.0,4929.0,0.0,6.59,0.0,-1.769867887979596,-9.343384889325188,15.522469549302663
1263,HD 99492,259.27385,58.5071,18.2038,K,7.56727,0.0,0.0,4929.0,0.0,0.0,0.0,-1.769867887979596,-9.343384889325188,15.522469549302663
1264,HD 99706,162.26717,66.29729,146.6,K,7.65,9.599310897468373e-06,0.0,4862.0,0.0,13.5,0.0,-56.13186897492688,17.949409894190534,134.23334894813573
1265,HD 99706,162.26717,66.29729,146.6,K,7.65,0.0,0.0,4862.0,0.0,0.0,0.0,-56.13186897492688,17.949409894190534,134.23334894813573
1266,HIP 105854,5.44967,-46.01534,78.6381,K,5.64,3.926990821691608e-06,0.0,4780.0,0.0,10.3,0.0,54.36462400452327,5.186523996738928,-56.582138500484966
1267,HIP 107772,0.05347,-50.42638,23.6434,M,10.56,1.1780972465074822e-06,0.0,4006.0,0.0,10.3,0.0,15.062474516448495,0.01405672028633839,-18.22448977090866
1268,HIP 107773,327.40195,-42.79818,105.18,K,5.62,3.4906585081703173e-06,0.0,4945.0,0.0,6.85,0.0,65.0185020407799,-41.57794898305738,-71.4611849239528
1269,HIP 109384,110.64326,12.4137,58.9582,G,9.61,5.4977871503682496e-06,0.0,5180.0,0.0,19.2,0.0,-20.299664388241265,53.88281933404019,12.674176643078344
1270,HIP 109600,85.7629,-22.07634,66.3361,G,9.18,3.422784592733672e-06,0.0,5530.0,0.0,10.6,0.0,4.54183886867034,61.304582514107736,-24.93186767316061
1271,HIP 113103,351.44971,-61.47915,46.2122,G,9.95,3.3447295899815303e-07,88.23,4930.0,721.0,1.49,0.00045746026979073476,21.82009366561892,-3.2806172598507852,-40.60404526223941
1272,HIP 113103,351.44971,-61.47915,46.2122,G,9.95,5.080362570432882e-07,89.24,4930.0,585.0,2.27,0.0001982603128822844,21.82009366561892,-3.2806172598507852,-40.60404526223941
1273,HIP 114933,43.16408,-67.66194,101.766,K,7.25,1.3768708560005141e-05,0.0,4823.0,0.0,27.9,0.0,28.211840023181384,26.459417383910193,-94.1292200658778
1274,HIP 116454,86.45885,-56.97306,62.4491,K,10.19,3.8397243589873495e-07,88.91,5048.0,753.0,1.27,0.0004951109368363637,2.1022985820623714,33.97185304295822,-52.35822411340466
1275,HIP 12961,210.53871,-63.65019,23.371,M,10.25,1.2120342042258048e-06,0.0,3901.0,0.0,10.7,0.0,-8.93431608400172,-5.270848174178472,-20.942774329966593
1276,HIP 14810,161.55108,-31.09476,50.48,G,8.520001,3.37430322456464e-07,0.0,5544.0,0.0,1.38,0.0,-41.00515839083275,13.679496836358005,-26.070649237155372
1277,HIP 14810,161.55108,-31.09476,50.48,G,8.520001,2.661627112479867e-06,0.0,5544.0,0.0,10.9,0.0,-41.00515839083275,13.679496836358005,-26.070649237155372
1278,HIP 14810,161.55108,-31.09476,50.48,G,8.520001,9.405385424792245e-06,0.0,5544.0,0.0,38.4,0.0,-41.00515839083275,13.679496836358005,-26.070649237155372
1279,HIP 19976,244.68607,-45.91141,40.2707,G,10.48,1.1344640151553532e-06,0.0,4316.0,0.0,5.81,0.0,-11.980356397445998,-25.328699786456212,-28.925029061484924
1280,HIP 21152,190.1461,-27.59176,43.4073,F,6.37009,8.241832588735472e-05,95.3,6655.0,1300.0,392.0,0.0014560663655400802,-37.86898406121139,-6.776933996570398,-20.104897539352102
1281,HD 42813,221.87205,-15.18304,68.192,G,9.49,2.1903882138768742e-07,86.3,5289.0,1123.0,0.663,0.0020324728688104524,-49.00583835951573,-43.92729120212395,-17.85972447505336
1282,HD 42813,221.87205,-15.18304,68.192,G,9.49,3.262796077775866e-07,88.9,5289.0,920.0,0.987,0.0009154972441277187,-49.00583835951573,-43.92729120212395,-17.85972447505336
1283,HIP 34222,189.41356,15.03799,22.8386,K,10.14,2.3852833139163835e-06,0.0,4050.0,0.0,21.5,0.0,-21.759445509991444,-3.6075439231569737,5.9256904998663495
1284,HIP 35173,219.02671,3.81532,33.1562,K,9.01,1.0520456892679986e-06,0.0,4881.0,0.0,6.54,0.0,-25.700390941848735,-20.831611172311966,2.206236578825238
1285,HIP 35965,262.90636,-15.97961,50.1677,G,10.18,7.707567911512738e-05,43.698,4836.0,0.0,317.0,0.0,-5.955888560421637,-47.86004323494988,-13.81092959559808
1286,HIP 38594,242.4005,1.29682,17.7886,M,9.75,1.241123025127224e-06,0.0,4086.3,0.0,14.4,0.0,-8.23913942390569,-15.76035512676048,0.402588862038787
1287,HIP 38594,242.4005,1.29682,17.7886,M,9.75,1.8447160588316748e-05,0.0,4086.3,0.0,214.0,0.0,-8.23913942390569,-15.76035512676048,0.402588862038787
1288,HIP 39017,224.74088,12.92289,66.3217,A,6.96076,0.00010714382365356114,84.0,7201.0,0.0,333.0,0.0,-45.91497465222063,-45.50154090179988,14.832153219872401
1289,HIP 41378,214.5263,25.64577,106.289,F,8.93,0.0,88.8,6226.0,912.0,0.0,0.00046040802825248156,-78.94133420999997,-54.308244621153335,46.002519934391195
1290,HIP 41378,214.5263,25.64577,106.289,F,8.93,0.0,87.5,6226.0,697.0,0.0,0.0001570705075167988,-78.94133420999997,-54.308244621153335,46.002519934391195
1291,HIP 41378,214.5263,25.64577,106.289,F,8.93,0.0,89.93,6226.0,0.0,0.0,0.0,-78.94133420999997,-54.308244621153335,46.002519934391195
1292,HIP 41378,214.5263,25.64577,106.289,F,8.93,0.0,89.91,6226.0,0.0,0.0,0.0,-78.94133420999997,-54.308244621153335,46.002519934391195
1293,HIP 41378,214.5263,25.64577,106.289,F,8.93,0.0,89.98,6226.0,0.0,0.0,0.0,-78.94133420999997,-54.308244621153335,46.002519934391195
1294,HIP 4845,132.20025,-73.09965,21.0974,K,10.06,8.532720797749664e-07,0.0,4010.0,0.0,8.34,0.0,-4.119805641133948,4.543472750736254,-20.186241443185953
1295,HIP 48714,149.22209,44.35805,10.5298,M,8.99,5.429913234931605e-07,0.0,4015.5,0.0,10.6,0.0,-6.468291206054618,3.8524962028605527,7.361804800497058
1296,HIP 5158,159.04576,-84.27097,51.6026,G,10.16,4.314841767043865e-06,0.0,4962.0,0.0,17.2,0.0,-4.810506934166415,1.8421738593421313,-51.344851205045806
1297,HIP 5158,159.04576,-84.27097,51.6026,G,10.16,3.733065349015479e-05,0.0,4813.0,0.0,149.0,0.0,-4.810506934166415,1.8421738593421313,-51.344851205045806
1298,HIP 54373,271.64987,37.18456,18.7168,K,10.38,3.054326194649028e-07,0.0,4021.0,0.0,3.37,0.0,0.4293283560241615,-14.905358269492519,11.312142779366981
1299,HIP 54373,271.64987,37.18456,18.7168,K,10.38,4.799655448734187e-07,0.0,4021.0,0.0,5.29,0.0,0.4293283560241615,-14.905358269492519,11.312142779366981
1300,HIP 54597,277.9167,28.50517,39.7429,K,9.83,1.9392547267612876e-05,116.0,4799.0,0.0,101.0,0.0,4.810337584879319,-34.59217145128823,18.966824378745557
1301,HIP 55507,158.59822,63.55725,25.4893,M,9.8,2.4541268567164094e-05,135.022,4171.0,0.0,199.0,0.0,-10.567793572726243,4.141851749559931,22.822603216524474
1302,HIP 56640,286.76567,23.47854,122.324,K,7.94,2.2059022516909646e-05,85.093,4769.0,0.0,37.2,0.0,32.36405726771587,-107.42751643653732,48.734561508743575
1303,HIP 57274,194.2528,74.93234,25.8618,K,8.97,3.3936957718322535e-07,0.0,4510.0,0.0,2.71,0.0,-6.516078896845999,-1.6552122005348617,24.97265880160298
1304,HIP 57274,194.2528,74.93234,25.8618,K,8.97,8.629683534087729e-07,0.0,4640.0,0.0,6.88,0.0,-6.516078896845999,-1.6552122005348617,24.97265880160298
1305,HIP 57274,194.2528,74.93234,25.8618,K,8.97,4.896618185072251e-06,0.0,4640.0,0.0,39.1,0.0,-6.516078896845999,-1.6552122005348617,24.97265880160298
1306,HIP 5763,130.72775,-46.03596,31.9043,K,9.82,8.241832588735472e-07,0.0,4352.0,0.0,5.33,0.0,-14.450924146932836,16.784299299608346,-22.96393796391987
1307,HIP 63242,303.56064,-2.78202,156.456,G,6.86,2.7391973015503184e-06,0.0,4830.0,0.0,3.61,0.0,86.38994824023989,-130.2213153655162,-7.59380033470991
1308,HIP 65 A,317.9426,-60.79535,61.7856,K,11.0,8.639379807721536e-08,77.18,4590.0,1411.0,0.288,0.00893012037084079,22.383425364852567,-20.194767403724363,-53.93156780407507
1309,HIP 65407,108.79873,67.33047,61.7804,K,9.38,8.581202165918697e-07,0.0,5460.0,0.0,2.86,0.0,-7.673006335575742,22.540945771039414,57.0074430375655
1310,HIP 65407,108.79873,67.33047,61.7804,K,9.38,1.5320112341414172e-06,0.0,5460.0,0.0,5.11,0.0,-7.673006335575742,22.540945771039414,57.0074430375655
1311,HIP 65426,308.1786,11.02906,108.875,A,7.01,0.00044602858715509614,0.0,8840.0,1500.0,845.0,0.0008290027594665748,66.05429119235401,-84.00457406520525,20.828532742350045
1312,HIP 65891,307.99356,3.82372,150.292,K,6.75,1.3545694266427593e-05,88.973,5000.0,0.0,18.6,0.0,92.30973732269969,-118.17845307188219,10.022519092080868
1313,HIP 66074,119.37115,41.83496,35.4438,G,10.25,3.873661316705672e-06,13.0,4300.0,0.0,22.5,0.0,-12.952240462852902,23.013610891919832,23.64056131202779
1314,HIP 67522,314.74755,20.68599,127.28,G,9.79,3.626406339043608e-07,89.88,5675.0,1175.0,0.588,0.001837756650139576,83.82645405737114,-84.56842077136983,44.961163334637924
1315,HIP 67522,314.74755,20.68599,127.28,G,9.79,5.953512011157154e-07,89.2,5675.0,917.0,0.965,0.0006817323128161007,83.82645405737114,-84.56842077136983,44.961163334637924
1316,HIP 67537,315.03364,21.58307,116.046,K,6.43,2.3304993678853775e-05,82.107,4985.0,0.0,41.4,0.0,76.34829794633883,-76.25869797970127,42.68749815973971
1317,HIP 67851,317.04896,25.84003,64.1181,K,6.17,2.3368019457473515e-06,0.0,4890.0,0.0,7.52,0.0,42.238002586771586,-39.32014955158716,27.94651542376432
1318,HIP 67851,317.04896,25.84003,64.1181,K,6.17,2.9243961279560215e-05,89.863,4890.0,0.0,94.1,0.0,42.238002586771586,-39.32014955158716,27.94651542376432
1319,HIP 70849,319.96733,13.14448,24.0572,K,10.421,1.9344065899443844e-05,96.0,4105.0,0.0,166.0,0.0,17.937453163793347,-15.068747955059912,5.47078430424723
1320,HIP 71135,318.11482,7.20951,32.3311,M,10.53,1.6241258336625784e-06,0.0,4146.0,0.0,10.4,0.0,23.879694948930545,-21.41487822911502,4.057485278863831
1321,HIP 74890,330.38292,13.49299,78.6562,K,7.05,1.018108731549676e-05,0.0,4850.0,0.0,26.7,0.0,66.49220151187502,-37.799050244401684,18.35256759054167
