sy_dist,st_spectype,sy_vmag,st_teff
75.2092,G,9.44,5585.0
60.3418,K,9.743,5278.0
98.4458,G,16.0,3266.0
95.1274,G,10.265,5450.0
95.1274,G,10.265,5450.0
25.2788,G,14.888,3201.0
27.1701,M,11.536,3725.0
27.1701,M,11.536,3725.0
161.743,F,9.109,6643.0
52.5122,G,14.83,3370.0
64.5997,G,9.412,5558.0
263.145,G,10.358,5907.0
59.7117,K,10.217,4869.0
59.7117,K,10.217,4869.0
63.9262,K,11.314,4600.0
41.7148,G,11.724,3920.0
27.5024,K,9.92,4552.0
27.5024,K,9.92,4552.0
142.488,F,10.635,5995.0
225.734,G,11.981,5257.0
250.489,G,11.183,5842.0
68.0473,G,10.569,4929.0
60.6679,G,10.104,4935.0
340.543,F,11.43,6261.0
46.0891,G,12.588,3770.2
46.0891,G,12.588,3770.2
158.649,G,11.08,5570.0
312.529,G,10.394,6272.0
175.748,G,11.316,5626.0
65.1769,G,10.452,4969.0
152.601,K,11.982,4969.0
152.601,K,11.982,4969.0
238.768,G,10.343,5710.0
77.2554,K,11.646,4435.0
77.2554,K,11.646,4435.0
12.4298888,G,17.02,2566.0
12.4298888,G,17.02,2566.0
12.4298888,G,17.02,2566.0
12.4298888,G,17.02,2566.0
12.4298888,G,17.02,2566.0
12.4298888,G,17.02,2566.0
12.4298888,G,17.02,2566.0
613.422,G,10.247,4679.0
672.41,G,10.193,4806.0
672.41,G,10.193,4806.0
15.4744,M,10.58,3734.0
490.61,G,9.901,4776.0
477.516,G,9.856,5130.0
464.128,G,10.465,4300.0
94.6177,K,11.124,4573.0
94.6177,K,11.124,4573.0
3.83078,M,15.13,3034.0
3.83078,M,15.13,3034.0
3.83078,M,15.13,3034.0
159.658,K,11.424,5230.0
215.32,G,11.254,5850.0
231.337,G,12.362,5650.0
515.98,F,11.932,6200.0
360.313,G,13.677,5171.0
52.5829,M,12.501,3864.0
39.9089,D,15.689,0.0
6300.0,G,0.0,0.0
144.019,M,0.0,2700.0
140.635,M,15.36,3410.0
137.901,M,15.543,3460.0
239.6038748,G,16.7753,5286.9
239.6038748,G,16.7753,5286.9
1195.98,s,14.769,29300.0
108.199,K,10.115,5050.0
108.199,K,10.115,5050.0
108.199,K,10.115,5050.0
108.199,K,10.115,4941.0
130.111,G,12.23,4250.0
12.7,M,17.73,2620.0
393.072,F,11.308,6110.0
140.998,K,12.413,4675.0
364.411,F,10.798,6900.0
201.224,F,10.336,6380.0
375.647,F,12.402,6110.0
185.932,G,11.779,5475.0
169.272,K,12.049,5070.0
352.181,F,11.21,6055.0
,G,0.0,0.0
,K,0.0,4425.0
,G,0.0,0.0
274.96,G,12.762,5400.0
435.156,G,11.761,5890.0
523.337,G,12.685,5940.0
157.963,F,10.139,6040.0
376.658,F,11.009,6410.0
302.448,G,12.314,5650.0
427.246,G,11.569,6360.0
381.174,F,10.96,6450.0
269.898,F,10.514,6776.0
197.996,G,11.03,5740.0
448.637,F,12.724,6050.0
216.526,G,10.994,5800.0
216.526,G,10.994,5800.0
159.507,G,10.148,5620.0
301.462,G,12.179,5900.0
227.537,G,10.424,5950.0
172.256,G,11.104,5625.0
200.075,G,10.068,6030.0
122.91,K,11.938,4714.0
122.91,K,11.938,4714.0
559.084,G,12.891,5700.0
298.214,G,13.181,5675.0
275.587,G,9.974,6260.0
414.234,G,11.796,6272.0
212.472,K,12.456,5310.0
161.997,G,9.745,6475.0
117.598,K,11.118,5260.0
516.543,F,12.65,5900.0
730.933,F,12.871,6010.0
355.513,K,13.085,5200.0
91.299,K,11.636,4900.0
436.098,G,12.681,5702.0
246.353,G,12.036,5555.0
246.353,G,12.036,5555.0
282.091,F,10.972,6300.0
527.995,F,12.026,6218.0
,G,0.0,0.0
610.176,G,12.591,5914.0
122.066,K,11.559,4987.0
,G,0.0,0.0
524.993,F,12.044,6350.0
715.383,F,12.836,6120.0
194.134,G,11.288,5700.0
288.326,K,13.04,5298.0
343.08,G,11.079,6400.0
310.841,K,12.213,5300.0
261.386,G,12.663,5500.0
327.506,G,12.603,5806.0
602.236,G,12.816,5599.0
114.173,F,9.351,6050.0
423.552,F,10.517,7000.0
303.941,F,12.124,6000.0
627.066,F,12.167,6110.0
405.908,F,11.588,6550.0
305.603,G,12.613,5600.0
757.84,G,12.612,5965.0
538.11,F,10.988,6900.0
232.98,G,11.15,5800.0
410.149,F,11.803,6399.0
539.36,F,12.959,6229.0
568.42,F,12.006,5941.0
176.818,K,12.312,5017.0
427.678,A,9.946,9360.0
123.483,F,9.28,6432.0
123.483,F,9.28,6400.0
253.985,F,10.655,6600.0
437.495,G,12.924,5839.0
327.602,G,11.98,5638.0
325.377,G,13.081,5313.0
663.231,G,12.771,6000.0
279.35,G,11.101,5900.0
278.514,F,10.81,6361.0
371.414,F,10.295,6150.0
99.731,G,6.59776,8000.0
268.325,G,12.248,5616.0
542.251,F,11.645,6400.0
508.885,G,12.678,5910.0
362.087,F,11.972,6078.0
153.242,K,11.728,5180.0
211.877,F,10.675,5940.0
258.426,G,11.59,5800.0
317.652,G,11.99,6000.0
207.49,G,12.539,5150.0
322.114,G,11.219,6075.0
211.416,G,11.875,5750.0
252.759,G,11.297,6034.0
,G,0.0,0.0
87.5953,G,11.331,4800.0
231.161,G,10.632,6400.0
383.829,G,11.658,6302.0
275.994,G,11.257,6140.0
121.944,A,8.14,7430.0
132.096,G,10.285,5700.0
202.218,G,10.939,5990.0
386.346,G,12.836,5959.0
392.791,G,12.815,5800.0
136.24,F,9.391,6180.0
213.982,G,12.095,5485.0
267.206,G,12.483,5400.0
163.371,G,11.632,5545.0
163.371,G,11.632,5545.0
177.291,G,12.169,5315.0
86.7467,K,12.305,4400.0
364.512,G,13.096,5420.0
211.196,K,11.801,5150.0
375.31,G,13.043,5600.0
264.78,G,11.936,5565.0
264.78,G,11.936,5576.0
264.78,G,11.936,5565.0
264.78,G,11.936,5565.0
454.144,G,11.647,5920.0
194.553,G,11.352,5600.0
309.137,G,12.147,5700.0
,G,0.0,0.0
174.818,K,12.192,5000.0
201.338,G,12.591,4953.0
201.338,G,12.591,4953.0
251.303,F,10.413,6100.0
297.462,G,11.753,5900.0
321.084,G,12.091,5600.0
398.276,G,12.913,5600.0
290.404,G,11.652,5800.0
115.936,K,12.659,4650.0
197.119,G,11.907,5450.0
431.052,G,11.67,5900.0
488.66,G,12.489,6250.0
175.631,G,10.213,6230.0
290.684,G,11.155,5550.0
369.926,G,12.704,5400.0
273.703,G,11.869,5600.0
500.258,G,11.605,6600.0
189.469,G,12.537,5200.0
226.399,G,10.674,5910.0
49.9605,K,9.873,4700.0
162.303,G,9.504,6400.0
222.355,G,10.786,5763.0
362.715,F,10.56,6050.0
434.754,F,10.868,6250.0
316.678,F,10.468,6030.0
149.216,F,9.75,5990.0
294.001,F,11.591,6100.0
194.459,F,9.518,6329.0
105.166,G,10.294,5617.0
754.258,G,11.965,6100.0
246.69,F,10.044,6600.0
89.9606,G,9.789,5600.0
89.9606,G,9.789,5690.0
49.7876,K,11.841,4143.0
398.505,G,12.469,5870.0
275.664,F,10.073,6480.0
271.103,G,12.312,5510.0
100.588,K,10.825,5280.0
100.588,K,10.825,5238.0
,G,0.0,0.0
298.392,G,10.727,6450.0
523.756,F,11.388,6430.0
290.946,K,13.21,5130.0
466.433,F,11.618,6430.0
149.942,K,11.98,4920.0
575.889,F,12.951,6280.0
370.284,F,10.966,6700.0
211.211,F,10.051,6170.0
208.696,F,10.589,6040.0
137.544,G,10.092,5830.0
352.464,G,12.569,5540.0
151.068,G,10.57,5640.0
281.742,G,13.252,5473.0
158.66,F,9.475,6150.0
19.2444,D,13.855,9552.0
24.7359,G,17.244,4710.0
,G,0.0,415.0
10.1,T,0.0,575.0
2346.01,F,16.644,6250.0
1030.7683444,K,15.954,5000.0
305.3,K,15.564,4251.0
565.541,K,16.186,4591.0
4.30592,M,10.1,3342.0
4.30592,M,10.1,3342.0
4.30592,M,10.1,3342.0
9.58341,M,13.993,3158.0
28.5321,M,13.018,3542.0
44.526,K,10.27,4716.0
163.553,G,11.251,5750.0
,K,0.0,5340.0
151.398,G,11.196,5399.0
151.398,G,11.196,5399.0
213.053,F,9.854,6429.0
272.655,F,10.814,6397.0
276.211,G,12.198,5430.0
235.479,F,10.247,6720.0
234.149,G,10.521,6250.0
109.406,K,10.885,4749.0
3.71207,M,12.074,3151.0
3.71207,M,12.074,3151.0
3.71207,M,12.074,3151.0
20.21019,K,2.00538,4553.0
20.4332,K,0.872,4055.0
98.0935,B,4.01,0.0
89.0472,K,3.51012,4092.1
19.7442,A,3.85,8038.68
19.7442,A,3.85,7890.0
38.77472,K,2.0569,4126.0
69.8683,K,4.12577,4406.0
3.2026,K,3.71548,5020.38
3.63857,K,4.69,4760.0
47.52852,K,3.523,4877.0
14.1024,K,3.23006,4775.0
47.4017,K,3.90672,4879.0
47.4017,K,3.90672,4879.0
41.3107,G,3.69252,4742.0
39.8883,K,1.99509,4330.0
31.32832,K,3.29668,4504.0
31.32832,K,3.29668,4504.0
50.0177,B,4.13791,10900.0
30.0651,K,4.79734,4840.0
32.6081,K,3.86648,4538.2
,B,3.56,21700.0
21.1999,K,3.73,4860.0
46.2107,K,3.31216,4887.0
46.2107,K,3.31216,4887.0
76.7556,G,5.21644,4724.0
84.7883,K,5.5052,4769.0
54.9149,G,3.35214,5075.0
18.2702,G,5.65,6037.0
18.2702,G,5.65,5998.0
22.7188,G,5.808,6212.0
17.4671,G,5.40816,5817.0
17.4671,G,5.40816,5817.0
17.4671,G,5.40816,5817.0
17.4671,G,5.40816,5817.0
15.6521,F,4.48635,6466.27
3.60304,G,3.49607,5310.0
3.60304,G,3.49607,5310.0
3.60304,G,3.49607,5310.0
3.60304,G,3.49607,5310.0
112.537,K,4.37799,4388.0
13.4054,F,4.09565,6156.77
13.4054,F,4.09565,6156.77
13.4054,F,4.09565,6156.77
52.5973,G,4.3049,4836.0
56.1858,K,4.70964,4841.0
