sy_vmag,elon,elat,st_spectype
,268.23763,-6.56276,
,268.23763,-6.56276,
,268.23763,-6.56276,
,268.23763,-6.56276,
,268.23763,-6.56276,
,268.23763,-6.56276,
,268.23763,-6.56276,
,268.23763,-6.56276,
,268.23763,-6.56276,
,268.23763,-6.56276,
,268.61973,-6.37582,
,268.61973,-6.37582,
,268.65843,-9.15731,
,268.65843,-9.15731,
,268.99372,-4.87073,
,268.99372,-4.87073,
,268.99372,-4.87073,
,268.99372,-4.87073,
,270.26239,-4.39683,
,270.26239,-4.39683,
,262.83631,-6.55856,
44.61,269.45485,-6.29846,
,269.45485,-6.29846,
45.34,269.45485,-6.29846,
41.62,269.45485,-6.29846,
32.85,269.45485,-6.29846,
43.94,269.45485,-6.29846,
8.270001,83.32007,2.06412,A8Ve
,257.39394,-7.13745,
12.704,132.1659,-5.67679,F9.5 V
9.616,131.66885,-5.8147,K3 III
9.616,131.66885,-5.8147,
9.616,131.66885,-5.8147,K3 III
9.814,131.966,-5.66413,K4 III
14.569,131.88815,-5.62644,G5 V
14.569,131.88815,-5.62644,G5 V
14.569,131.88815,-5.62644,G5 V
14.684,131.86839,-5.55732,G5 V
14.684,131.86839,-5.55732,G5 V
14.684,131.86839,-5.55732,G5 V
13.699,131.99931,-5.74446,F9 V
13.699,131.99931,-5.74446,F9 V
15.667,78.33211,-59.77561,M0.5
15.667,78.33211,-59.77561,M0.5
15.667,78.33211,-59.77561,
15.667,78.33211,-59.77561,M0.5
14.506,92.57123,-49.01744,K5 V
12.456,16.05193,-22.47094,
12.456,16.05193,-22.47094,K
12.456,16.05193,-22.47094,
12.382,192.71374,-33.76297,
12.382,192.71374,-33.76297,G
12.382,192.71374,-33.76297,
12.744,194.17918,-35.95393,
12.744,194.17918,-35.95393,
13.268,317.03515,-24.00132,
13.268,317.03515,-24.00132,K1 V
14.669,65.29369,-54.82132,G6 V
14.529,45.91389,-49.50189,G7 V
14.412,64.12578,-56.14001,G4 V
14.588,196.32676,-32.02794,G5 V
14.588,196.32676,-32.02794,
10.789,223.2221,-16.23396,F5 V
10.789,223.2221,-16.23396,F5 V
10.789,223.2221,-16.23396,
10.789,223.2221,-16.23396,
11.233,36.0519,-37.54907,
11.233,36.0519,-37.54907,G1 IV
15.506,304.13228,-16.7492,K3 V
14.126,57.7157,-61.30897,F9 V
13.214,187.42839,-38.75192,
13.214,187.42839,-38.75192,G2 IV
14.333,300.02625,-19.41373,K0 V
15.009,225.54945,-16.00626,
13.523,216.13573,-20.24929,
13.523,216.13573,-20.24929,
14.669,97.02199,-59.03729,G6 V
14.669,97.02199,-59.03729,
12.537,184.69608,-24.93582,
12.537,184.69608,-24.93582,
13.138,89.4065,-54.25026,
13.138,89.4065,-54.25026,
13.138,89.4065,-54.25026,
13.789,216.77132,20.46513,
13.789,216.77132,20.46513,K2 V
14.237,69.48892,-52.83221,
14.237,69.48892,-52.83221,
14.237,69.48892,-52.83221,
13.69,326.24825,-1.38428,K0 V
12.868,151.56382,-32.37349,
12.868,151.56382,-32.37349,
12.868,151.56382,-32.37349,F8 V
16.943,232.61119,32.3206,WD
16.943,232.61119,32.3206,
16.943,232.61119,32.3206,
16.943,232.61119,32.3206,WD
13.296,308.57019,23.50727,
13.496,203.63073,7.67833,
13.496,203.63073,7.67833,
13.496,203.63073,7.67833,
13.496,203.63073,7.67833,
,271.15927,-5.46102,K V
,271.15927,-5.46102,M2-M7
,267.93801,-11.25151,
,267.93801,-11.25151,
,267.93801,-11.25151,
,267.93801,-11.25151,
,267.93801,-11.25151,
,267.93801,-11.25151,
22.783,271.31905,-7.30033,
,271.31905,-7.30033,
,271.31905,-7.30033,K5
,268.76589,-6.94411,
,268.38306,-6.65891,
,268.38306,-6.65891,
,268.38306,-6.65891,
,268.38306,-6.65891,
,269.69702,-5.69774,
24.73,271.21223,-2.98835,M
17.71,269.23667,-8.8005,
,267.93801,-11.25151,
,269.81521,-7.32033,
,269.39503,-4.79602,
,269.39503,-4.79602,
,269.39503,-4.79602,
,269.39503,-4.79602,
,269.39503,-4.79602,
,265.14888,-3.78843,M
,265.14888,-3.78843,
,269.50948,-3.95618,
,269.50948,-3.95618,
20.66,264.27483,-3.83101,
,264.27483,-3.83101,G5 V
,264.27483,-3.83101,G5 V
20.66,264.27483,-3.83101,
,266.07525,-0.88035,
,266.07525,-0.88035,
,266.07525,-0.88035,
,268.54604,-7.04034,
,268.54604,-7.04034,
,268.54604,-7.04034,
,268.54604,-7.04034,
,271.32319,-4.27956,
,271.32319,-4.27956,
,269.09545,-6.38247,M V
,269.09545,-6.38247,
,272.7077,-2.30055,
,271.76402,-6.30467,
,271.76402,-6.30467,
,271.76402,-6.30467,
,271.76402,-6.30467,
,271.76402,-6.30467,
,271.76402,-6.30467,
,271.76402,-6.30467,
,271.76402,-6.30467,
,271.76402,-6.30467,
,271.76402,-6.30467,
,271.76402,-6.30467,M V
,271.76402,-6.30467,
,268.30581,-8.26289,
,268.30581,-8.26289,
,269.7922,-4.98192,
,268.28165,-6.41857,
,268.28165,-6.41857,
,268.28165,-6.41857,
,268.28165,-6.41857,
26.42,269.02065,-5.81835,
26.42,269.02065,-5.81835,
26.42,269.02065,-5.81835,
26.42,269.02065,-5.81835,
26.42,269.02065,-5.81835,
26.42,269.02065,-5.81835,
,268.37075,-6.86401,
,268.60118,-5.46371,
,268.60118,-5.46371,
,270.54509,-4.95815,
,270.54509,-4.95815,
,270.54509,-4.95815,
,270.54509,-4.95815,
,270.26639,-3.98777,
,270.26639,-3.98777,
,270.26639,-3.98777,
,267.43212,-10.52281,M
,268.34902,-7.11996,
,268.34902,-7.11996,
,268.34902,-7.11996,
,268.34902,-7.11996,
,268.92535,-8.03443,
,268.92535,-8.03443,
,268.92535,-8.03443,
,268.92535,-8.03443,
,268.92535,-8.03443,
,269.4805,-5.52494,
,269.70117,-4.59276,
,270.16242,-5.22171,
,270.16242,-5.22171,
,270.16242,-5.22171,
,270.16242,-5.22171,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,268.90571,-5.61256,
,271.02801,-9.19805,
,268.37629,-5.12301,
,268.37629,-5.12301,
,268.37629,-5.12301,
,268.94347,-5.42787,
,268.94347,-5.42787,
,268.94347,-5.42787,
,268.94347,-5.42787,
,268.94347,-5.42787,
,268.94347,-5.42787,
,269.91017,-8.37936,
,269.91017,-8.37936,
,269.34164,-4.67857,
,269.34164,-4.67857,
,269.34164,-4.67857,
,269.34164,-4.67857,
,269.34164,-4.67857,
,269.34164,-4.67857,
,272.86027,-3.60517,
,272.86027,-3.60517,
,272.86027,-3.60517,
,269.14727,-9.27712,
,269.14727,-9.27712,
,269.14727,-9.27712,
,269.14727,-9.27712,
,269.74939,-4.17452,
,269.74939,-4.17452,
,268.99739,-6.77198,
,268.99739,-6.77198,
,268.99739,-6.77198,
,268.99739,-6.77198,
,268.99739,-6.77198,
,268.99739,-6.77198,
,268.99739,-6.77198,
,268.99739,-6.77198,
,268.99739,-6.77198,
,268.99739,-6.77198,
,266.27974,-10.37734,
,266.27974,-10.37734,
,266.27974,-10.37734,
,268.22057,-5.84461,
,268.22057,-5.84461,
,268.22057,-5.84461,
,269.42467,-8.51378,
,269.42467,-8.51378,
26.1,269.12702,-6.42689,
,269.12702,-6.42689,
,268.84522,-7.59795,
,268.84522,-7.59795,
,268.84522,-7.59795,
,268.84522,-7.59795,
,268.84522,-7.59795,
,268.84522,-7.59795,
,268.84522,-7.59795,
,268.84522,-7.59795,
,269.17443,-7.0918,
,269.17443,-7.0918,
,268.17621,-7.52062,
,267.77689,-6.04174,
,269.58405,-3.70561,
,264.72206,-6.2571,
,267.16392,-1.11407,
,267.16392,-1.11407,
,271.45377,-4.8979,
,268.17162,-6.07189,
,268.17162,-6.07189,
,268.17162,-6.07189,
,268.17162,-6.07189,
,268.17162,-6.07189,
,269.26126,-6.87429,
,269.26126,-6.87429,
,269.26126,-6.87429,
,269.26126,-6.87429,
,269.26126,-6.87429,
,269.26126,-6.87429,
,268.50394,-6.81537,
,268.50394,-6.81537,
,268.50394,-6.81537,
,268.50394,-6.81537,
,268.50403,-6.81531,
,270.28185,-5.023,
,264.38092,-5.97033,
,264.38092,-5.97033,
,264.38092,-5.97033,
,266.91783,-0.86906,
,266.91783,-0.86906,
,266.91783,-0.86906,
,266.91783,-0.86906,
,266.91783,-0.86906,
,266.91783,-0.86906,
,266.91783,-0.86906,
,265.00305,-6.36884,
,265.00305,-6.36884,
,265.00305,-6.36884,
,268.83831,-5.30532,
,267.96226,-8.50151,
,267.96226,-8.50151,
,267.96226,-8.50151,
,267.96226,-8.50151,
,267.96226,-8.50151,
,267.96226,-8.50151,
,269.68562,-7.8235,
,269.68562,-7.8235,
,269.68562,-7.8235,
,269.68562,-7.8235,
,269.68562,-7.8235,
,269.68562,-7.8235,
,269.98543,-5.55847,
,269.98543,-5.55847,
,269.13048,-4.55079,
,269.17138,-5.76252,
,269.17138,-5.76252,
,269.17138,-5.76252,
,269.17138,-5.76252,
,268.92912,-8.58189,
,268.92912,-8.58189,
18.21,271.90019,-6.41088,
18.21,271.90019,-6.41088,
18.21,271.90019,-6.41088,
18.21,271.90019,-6.41088,G V
18.21,271.90019,-6.41088,
18.21,271.90019,-6.41088,
,273.12026,-2.08395,
,273.12026,-2.08395,
,273.12026,-2.08395,
,273.12026,-2.08395,
,273.12026,-2.08395,
,273.12026,-2.08395,
,273.12026,-2.08395,
,273.12026,-2.08395,
,273.12026,-2.08395,
,268.54752,-5.59081,
,268.43874,-8.87986,
,268.70025,-7.17224,
,269.13413,-5.64657,
,269.13413,-5.64657,
,269.13413,-5.64657,
,269.13413,-5.64657,
,269.13413,-5.64657,
,269.13413,-5.64657,
,269.13413,-5.64657,
,269.13413,-5.64657,
,270.02114,-8.936,
,270.02114,-8.936,
,270.02114,-8.936,
,268.58294,-8.2935,
,268.58294,-8.2935,
,268.58294,-8.2935,
34.1,269.81619,-4.39593,
29.3,269.81619,-4.39593,
,270.94917,-4.75837,
,270.94917,-4.75837,
,270.94917,-4.75837,
,270.94917,-4.75837,
,270.94917,-4.75837,
,269.72376,-4.17895,
,269.72376,-4.17895,
,269.72376,-4.17895,
,269.72376,-4.17895,
,269.78167,-5.72926,
,269.78167,-5.72926,
,269.78167,-5.72926,
,266.00005,-2.76039,
,269.10492,-8.38093,
,269.96123,-5.08936,
,269.96123,-5.08936,
,266.14343,-11.32392,
,266.14343,-11.32392,
,266.14343,-11.32392,
,266.14343,-11.32392,
,266.14343,-11.32392,
,266.95708,-0.1801,
,264.63332,-2.81792,
,264.06475,-1.50553,
,264.06475,-1.50553,
,266.72418,-1.04881,G
,266.72418,-1.04881,G
,266.72418,-1.04881,G
,266.72418,-1.04881,G
,266.2169,-4.38946,
,268.17525,-6.18494,
,273.6175,-2.38578,
,273.6175,-2.38578,
,273.6175,-2.38578,
,273.6175,-2.38578,
,270.14426,-3.90239,
,270.14426,-3.90239,
,270.14426,-3.90239,
,269.32863,-4.53791,
,271.73575,-3.60604,
,271.73575,-3.60604,
,271.73575,-3.60604,
,271.73575,-3.60604,
,270.08114,-5.19189,
,270.08114,-5.19189,
,270.08114,-5.19189,
,270.08114,-5.19189,
,270.08114,-5.19189,
,270.08114,-5.19189,
,267.4212,-0.32738,
16.006,268.13944,-6.45096,
16.006,268.13944,-6.45096,
16.006,268.13944,-6.45096,
16.006,268.13944,-6.45096,
16.006,268.13944,-6.45096,
16.006,268.13944,-6.45096,
16.006,268.13944,-6.45096,
16.006,268.13944,-6.45096,
16.707,205.96369,-59.33991,
16.707,205.96369,-59.33991,
16.707,205.96369,-59.33991,
16.707,205.96369,-59.33991,
16.707,205.96369,-59.33991,
16.707,205.96369,-59.33991,
16.707,205.96369,-59.33991,
16.707,205.96369,-59.33991,
16.707,205.96369,-59.33991,
16.707,205.96369,-59.33991,
16.707,205.96369,-59.33991,K2 V
16.707,205.96369,-59.33991,
15.8485,205.8812,-59.44703,
15.8485,205.8812,-59.44703,
15.8485,205.8812,-59.44703,
15.8485,205.8812,-59.44703,
15.8485,205.8812,-59.44703,
15.8485,205.8812,-59.44703,
15.8485,205.8812,-59.44703,
15.8485,205.8812,-59.44703,
15.8485,205.8812,-59.44703,
15.8485,205.8812,-59.44703,
15.8485,205.8812,-59.44703,
15.8485,205.8812,-59.44703,
16.536,206.36488,-59.94584,
16.536,206.36488,-59.94584,
16.536,206.36488,-59.94584,
16.536,206.36488,-59.94584,
16.536,206.36488,-59.94584,
16.536,206.36488,-59.94584,
16.536,206.36488,-59.94584,
16.9195,208.01851,-57.71098,
16.9195,208.01851,-57.71098,
16.9195,208.01851,-57.71098,
15.364,205.56944,-61.18975,
15.364,205.56944,-61.18975,
15.364,205.56944,-61.18975,
16.438,269.25059,-6.10222,
15.3,269.25062,-6.10215,
15.3,269.25062,-6.10215,
15.3,269.25062,-6.10215,F8 V
15.3,269.25062,-6.10215,
15.3,269.25062,-6.10215,
15.3,269.25062,-6.10215,
15.3,269.25062,-6.10215,
15.3,269.25062,-6.10215,
15.3,269.25062,-6.10215,
14.718,207.87177,-57.86826,
14.718,207.87177,-57.86826,
14.718,207.87177,-57.86826,
14.718,207.87177,-57.86826,
,247.82201,-2.50633,
,247.82201,-2.50633,
,247.82201,-2.50633,M9
12.032,224.64826,-26.64183,K7
12.032,224.64826,-26.64183,
12.032,224.64826,-26.64183,
12.032,224.64826,-26.64183,
12.032,224.64826,-26.64183,
12.032,224.64826,-26.64183,
13.841,314.85253,59.07937,F
12.645,313.60359,72.417,
12.645,313.60359,72.417,
12.645,313.60359,72.417,
12.645,313.60359,72.417,
12.645,313.60359,72.417,
12.645,313.60359,72.417,
12.645,313.60359,72.417,
12.645,313.60359,72.417,
12.645,313.60359,72.417,
12.645,313.60359,72.417,
12.645,313.60359,72.417,
12.645,313.60359,72.417,
12.645,313.60359,72.417,
17.9083,234.52557,-51.13146,K5 V
20.8671,65.19039,34.26042,
,188.72209,17.5758,
,188.72209,17.5758,
,188.72209,17.5758,
,188.72209,17.5758,
,188.72209,17.5758,
,188.72209,17.5758,
,188.72209,17.5758,
,188.72209,17.5758,
,248.49878,-4.87272,
,260.01695,8.45263,
,340.4431,-20.8969,
8.43,279.51023,-27.17912,G9 IV
10.445,127.50921,1.89702,
10.445,127.50921,1.89702,
12.163,127.85574,1.00746,
12.163,127.85574,1.00746,
12.163,127.85574,1.00746,
11.01,239.08815,-44.7676,M5.5 V
11.01,239.08815,-44.7676,M5.5 V
11.01,239.08815,-44.7676,M5.5 V
11.01,239.08815,-44.7676,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.692,9.61679,76.44287,
12.868,35.72765,83.843,F7 V
12.868,35.72765,83.843,F7 V
12.868,35.72765,83.843,
12.868,35.72765,83.843,F7 V
12.868,35.72765,83.843,
,,,
13.443,208.1145,4.28004,
13.443,208.1145,4.28004,
13.443,208.1145,4.28004,
13.443,208.1145,4.28004,
13.443,208.1145,4.28004,
,,,
13.443,208.1145,4.28004,
13.443,208.1145,4.28004,
13.443,208.1145,4.28004,
13.443,208.1145,4.28004,
13.443,208.1145,4.28004,
13.443,208.1145,4.28004,
12.929,15.51708,33.1469,G0 V
12.929,15.51708,33.1469,
12.929,15.51708,33.1469,
12.929,15.51708,33.1469,
12.929,15.51708,33.1469,G0 V
13.574,24.88202,37.83774,
13.574,24.88202,37.83774,K1 V
13.574,24.88202,37.83774,K1 V
13.574,24.88202,37.83774,K1 V
13.574,24.88202,37.83774,
13.574,24.88202,37.83774,
12.614,25.41314,35.33657,
12.614,25.41314,35.33657,G2 V
12.614,25.41314,35.33657,
12.614,25.41314,35.33657,G2 V
12.614,25.41314,35.33657,G2 V
12.614,25.41314,35.33657,
11.496,211.52828,36.40428,K2 V
11.496,211.52828,36.40428,
11.496,211.52828,36.40428,
13.134,15.44173,34.10167,F4 V
13.134,15.44173,34.10167,
13.134,15.44173,34.10167,F4 V
13.134,15.44173,34.10167,
11.71,121.99959,54.4954,G0 V
11.71,121.99959,54.4954,
11.71,121.99959,54.4954,
11.71,121.99959,54.4954,
11.71,121.99959,54.4954,G0 V
14.023,132.80867,47.6048,
14.023,132.80867,47.6048,
14.023,132.80867,47.6048,K5 V
14.023,132.80867,47.6048,K5 V
14.763,248.94971,-3.69978,
14.763,248.94971,-3.69978,M0
14.661,249.88675,-2.64225,
14.661,249.88675,-2.64225,M0
14.661,249.88675,-2.64225,M0
14.379,42.35213,-68.04338,M
11.12,176.86846,-0.48414,M4
9.76,189.01286,17.3643,
14.18,223.00827,34.7513,M4.5 V
17.8,328.45986,48.82156,M6.5+/-0.5
13.355,249.02324,-2.92655,
19.83,269.78797,-5.75909,
18.8,269.75842,-5.75001,
12.5,65.88485,-3.95966,
,78.14495,1.89584,
,78.14527,1.89606,
,78.14527,1.89603,
,78.14495,1.89584,
10.385,118.71392,13.18296,G2
10.385,118.71392,13.18296,G2
10.141,123.03144,12.44133,F9
10.141,123.03144,12.44133,F9
10.141,123.03144,12.44133,F9
10.141,123.03144,12.44133,F9
10.141,123.03144,12.44133,F9
10.141,123.03144,12.44133,F9
12.144,338.73172,-61.00397,
12.144,338.73172,-61.00397,G3
11.908,93.65453,29.92314,
11.814,138.31607,74.41463,
11.814,138.31607,74.41463,
11.814,138.31607,74.41463,
11.938,51.3212,-34.22494,
11.938,51.3212,-34.22494,
12.154,342.17127,69.01756,
9.48,313.78864,21.16278,
9.48,313.78864,21.16278,
14.268,82.47227,-37.87648,
11.501,32.34727,-24.38521,
9.511,295.86493,-58.334,
9.511,295.86493,-58.334,
9.511,295.86493,-58.334,
10.249,301.00545,-71.52584,G9 V
10.249,301.00545,-71.52584,
10.249,301.00545,-71.52584,G9 V
10.938,289.18717,-25.84043,
10.938,289.18717,-25.84043,
10.938,289.18717,-25.84043,
10.938,289.18717,-25.84043,
12.615,292.19888,-45.0626,K9 V/M0 V
12.615,292.19888,-45.0626,
12.615,292.19888,-45.0626,
10.553,250.21337,-68.63449,
10.553,250.21337,-68.63449,F6 V
11.595,282.89207,-18.72869,
11.595,282.89207,-18.72869,K7
11.595,282.89207,-18.72869,K6-K7
11.595,282.89207,-18.72869,K7
11.595,282.89207,-18.72869,
11.595,282.89207,-18.72869,K6-K7
11.595,282.89207,-18.72869,
11.595,282.89207,-18.72869,
11.595,282.89207,-18.72869,K7
11.595,282.89207,-18.72869,K7
9.54,102.3124,67.21935,
9.54,102.3124,67.21935,G0
9.54,102.3124,67.21935,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
9.534,146.21921,60.02154,
11.038,137.87474,64.96901,G9
11.038,137.87474,64.96901,
11.038,137.87474,64.96901,
10.964,146.93485,67.68672,
10.964,146.93485,67.68672,
11.017,109.07565,69.98862,
11.017,109.07565,69.98862,
10.582,1.57702,78.57906,F9 IV
10.582,1.57702,78.57906,
10.582,1.57702,78.57906,
10.582,1.57702,78.57906,
10.988,280.44499,84.038,
10.988,280.44499,84.038,
11.302,127.27029,56.42983,
11.302,127.27029,56.42983,
11.302,127.27029,56.42983,
11.093,136.12101,49.63061,
11.093,136.12101,49.63061,
12.26,34.75568,-29.28639,M2.0 V
12.26,34.75568,-29.28639,
12.26,34.75568,-29.28639,M2.0 V
15.526,309.56154,-43.8419,M3 V
15.526,309.56154,-43.8419,M3 V
15.526,309.56154,-43.8419,
10.494,180.03939,-82.67136,
10.494,180.03939,-82.67136,
13.95,292.43909,-70.7294,
13.95,292.43909,-70.7294,
13.95,292.43909,-70.7294,
13.95,292.43909,-70.7294,
16.999,233.98062,-59.39003,
16.999,233.98062,-59.39003,M4.5V-M5V
12.36,189.60718,-55.4107,M3 V
12.36,189.60718,-55.4107,
11.495,120.88322,52.42105,
11.495,120.88322,52.42105,M0.5 V
11.495,120.88322,52.42105,
11.495,120.88322,52.42105,
11.495,120.88322,52.42105,M0.5 V
11.929,143.7819,84.09605,
11.929,143.7819,84.09605,
11.632,142.21942,82.11652,K V
11.632,142.21942,82.11652,
11.632,142.21942,82.11652,K V
11.632,142.21942,82.11652,
11.632,142.21942,82.11652,
11.632,142.21942,82.11652,
11.632,142.21942,82.11652,
11.632,142.21942,82.11652,K V
11.632,142.21942,82.11652,K V
11.632,142.21942,82.11652,
11.632,142.21942,82.11652,
11.806,211.44488,84.20559,
11.806,211.44488,84.20559,
11.089,148.02987,63.67513,
11.089,148.02987,63.67513,
11.023,328.77939,-64.89646,
11.023,328.77939,-64.89646,K0 V
11.023,328.77939,-64.89646,K0 V
11.023,328.77939,-64.89646,K0 V
11.023,328.77939,-64.89646,K0 V
11.023,328.77939,-64.89646,
11.023,328.77939,-64.89646,K0 V
11.023,328.77939,-64.89646,K0 V
